dataset,feature_name,non_missing_count,missing_count,missing_rate,zero_count,zero_rate,near_zero_count,near_zero_rate,unique_count,mean,std,min,p01,p05,median,p95,p99,max,skew,p99_to_median_ratio,max_to_p99_ratio
train_inner,cs_001,47476,524,0.010916666666666667,992,0.020666666666666667,992,0.020666666666666667,3004,786.8721459263628,3054.248044019262,0.0,0.0,6.0,360.0,2684.0,10053.0,438806.0,71.04201537234886,27.925,43.64925892768328
train_inner,cs_002,47476,524,0.010916666666666667,922,0.019208333333333334,922,0.019208333333333334,24144,239208.99873620356,1237363.7691218483,0.0,0.0,12.0,20680.0,800010.0,4561514.5,46085940.0,13.909046463370535,220.57613636363635,10.10321023861702
train_inner,cs_003,47476,524,0.010916666666666667,947,0.019729166666666666,947,0.019729166666666666,29838,355140.87930743955,1110057.351064035,0.0,0.0,10.0,121225.0,1294668.0,4853539.0,30972766.0,10.53248336871279,40.03744277170551,6.3814808122485465
train_inner,cs_004,47476,524,0.010916666666666667,972,0.02025,972,0.02025,29337,440353.03066812706,2064532.4698400612,0.0,0.0,60.0,90864.0,1363488.0,8800686.0,74860628.0,12.558322024881583,96.85558637083993,8.50622644643838
train_inner,cs_005,47476,524,0.010916666666666667,895,0.018645833333333334,895,0.018645833333333334,35747,2227565.776434409,5635984.7687527975,0.0,0.0,836.0,1222298.0,8031823.0,30025215.5,379142116.0,11.974006723088664,24.56456240622172,12.627456945313181
train_inner,cs_006,47476,524,0.010916666666666667,882,0.018375,882,0.018375,34491,545934.6840087624,1202101.5861055776,0.0,0.0,632.0,240043.0,1891663.0,4772062.0,73741974.0,15.944929043099267,19.88002982798915,15.452853294864987
train_inner,cs_007,47476,524,0.010916666666666667,4072,0.08483333333333333,4072,0.08483333333333333,15704,14893.47767292948,88560.6620120014,0.0,0.0,0.0,6104.0,50271.5,114006.0,12884218.0,129.84254806909513,18.677260812581913,113.01350806097925
train_inner,cs_008,47476,524,0.010916666666666667,11230,0.23395833333333332,11230,0.23395833333333332,742,235.1180385879181,11349.40607999864,0.0,0.0,0.0,46.0,434.0,886.0,1584558.0,108.76857231109696,19.26086956521739,1788.4401805869074
train_inner,cs_009,47476,524,0.010916666666666667,45164,0.9409166666666666,45164,0.9409166666666666,50,973.5492459347881,206094.7040144338,0.0,0.0,0.0,0.0,0.0,6.0,44902992.0,217.84661000052756,,7483832.0
train_inner,ct_000,36979,11021,0.22960416666666666,1751,0.03647916666666667,1751,0.03647916666666667,2405,759.8473187484789,6000.959247977194,0.0,0.0,2.0,208.0,2508.399999999994,7206.360000000044,910366.0,104.87065244924035,34.64596153846175,126.32813237195955
train_inner,cu_000,36979,11021,0.22960416666666666,1739,0.036229166666666666,1739,0.036229166666666666,3227,1241.8067551853756,8177.3243237480565,0.0,0.0,2.0,274.0,4104.0,14603.920000000042,733688.0,43.29908570940176,53.298978102189935,50.239113881752154
train_inner,cv_000,36979,11021,0.22960416666666666,813,0.0169375,813,0.0169375,27793,1930601.0772600665,3688173.656289314,0.0,0.0,1200.0,1176594.0,6405911.999999998,16420475.920000056,81610510.0,7.1037810194181965,13.95594055383595,4.970045350549117
train_inner,cx_000,36979,11021,0.22960416666666666,1319,0.027479166666666666,1319,0.027479166666666666,21550,354382.5074772168,1536298.872284531,0.0,0.0,22.0,44736.0,1352550.7999999996,6548660.0,44105494.0,11.223639686652696,146.38456723891272,6.735041061835551
train_inner,cy_000,36979,11021,0.22960416666666666,31613,0.6586041666666667,31613,0.6586041666666667,659,296.5008788772006,9365.548561027095,0.0,0.0,0.0,0.0,74.0,1045.320000000007,931472.0,63.53950982377972,,891.0878965292865
train_inner,cz_000,36979,11021,0.22960416666666666,7335,0.1528125,7335,0.1528125,9437,20093.987398253063,267112.3360981529,0.0,0.0,0.0,202.0,75052.59999999999,230601.4400000004,19156530.0,52.913117112688084,1141.5912871287148,83.07203112001368
train_inner,da_000,36979,11021,0.22960416666666666,36534,0.761125,36534,0.761125,238,7.828551339949701,206.26653305948352,0.0,0.0,0.0,0.0,0.0,48.44000000000233,21006.0,60.82283501493471,,433.64987613540444
train_inner,db_000,36979,11021,0.22960416666666666,22173,0.4619375,22173,0.4619375,134,13.469104086102924,78.71247743420227,0.0,0.0,0.0,0.0,54.0,90.0,9636.0,82.65549403420879,,107.06666666666666
train_inner,dc_000,36979,11021,0.22960416666666666,813,0.0169375,813,0.0169375,27979,2205315.7023175317,4159133.6745864977,0.0,0.0,1716.0,1734770.0,7036856.599999999,19134725.24000004,120759484.0,7.31603559368608,11.030122287104366,6.311012177355924
train_inner,dd_000,46011,1989,0.0414375,687,0.0143125,687,0.0143125,5973,3128.442676751212,9552.570370052255,0.0,0.0,34.0,1352.0,10873.0,39915.80000000032,445142.0,12.53864940843424,29.52352071005941,11.152025012651542
train_inner,de_000,45829,2171,0.04522916666666667,684,0.01425,684,0.01425,1731,374.9021798424578,1744.0209296397688,0.0,0.0,28.0,142.0,1122.0,4023.5200000000186,176176.0,39.74668844885903,28.334647887324074,43.78653517318149
train_inner,df_000,44795,3205,0.06677083333333333,43956,0.91575,43956,0.91575,341,2454.040629534546,109716.06402586465,0.0,0.0,0.0,0.0,0.0,390.0,16274770.0,93.484000133168,,41730.179487179485
train_inner,dg_000,44795,3205,0.06677083333333333,43546,0.9072083333333333,43546,0.9072083333333333,1064,5576.794865498381,214372.42660051576,0.0,0.0,0.0,0.0,0.0,17231.919999999925,27064294.0,80.7951703668633,,1570.5907409040965
train_inner,dh_000,44796,3204,0.06675,39197,0.8166041666666667,39197,0.8166041666666667,935,5545.737565854094,626111.0287920687,0.0,0.0,0.0,0.0,340.0,10732.500000000146,124700880.0,181.7330071824609,,11618.996505939745
train_inner,di_000,44797,3203,0.06672916666666667,36519,0.7608125,36519,0.7608125,4720,38156.59423622118,437967.4818001907,0.0,0.0,0.0,0.0,47761.999999999825,713632.0800000032,22987424.0,24.57410138962656,,32.21187029596525
train_inner,dj_000,44796,3204,0.06675,44648,0.9301666666666667,44648,0.9301666666666667,61,43.96173765514778,4974.485456921257,0.0,0.0,0.0,0.0,0.0,0.0,726750.0,140.82903125350953,,
train_inner,dk_000,44796,3204,0.06675,44550,0.928125,44550,0.928125,208,1727.2627020269667,62383.32674191633,0.0,0.0,0.0,0.0,0.0,0.0,4164980.0,45.42498437477481,,
train_inner,dl_000,44796,3204,0.06675,44617,0.9295208333333334,44617,0.9295208333333334,151,27231.120859005267,1021219.863779062,0.0,0.0,0.0,0.0,0.0,0.0,87475810.0,50.31047221121017,,
train_inner,dm_000,44795,3205,0.06677083333333333,44588,0.9289166666666666,44588,0.9289166666666666,184,7517.567987498604,271349.9517220813,0.0,0.0,0.0,0.0,0.0,0.0,23697916.0,52.320693068419516,,
train_inner,dn_000,47445,555,0.0115625,92,0.0019166666666666666,92,0.0019166666666666666,18584,33590.308694277584,97593.0227934549,0.0,74.0,144.0,14306.0,116919.19999999972,492290.9599999975,2924584.0,8.695123119876461,34.4115028659302,5.940763161687988
train_inner,do_000,45830,2170,0.045208333333333336,10628,0.22141666666666668,10628,0.22141666666666668,17933,28324.34113026402,60441.11300321295,0.0,0.0,0.0,10526.0,99552.39999999997,247236.2199999999,1874542.0,9.218322888010395,23.488145544366322,7.581987784799495
train_inner,dp_000,45829,2171,0.04522916666666667,10211,0.21272916666666666,10211,0.21272916666666666,10592,6933.68657400336,13771.34257727241,0.0,0.0,0.0,2560.0,27867.199999999983,55914.64000000025,348118.0,7.2902414125419375,21.841656250000096,6.225882881477882
train_inner,dq_000,45829,2171,0.04522916666666667,35489,0.7393541666666666,35489,0.7393541666666666,6875,4587726.590281263,98121432.8551841,0.0,0.0,0.0,0.0,4684974.799999994,36714109.520000115,6351872864.0,35.56247677092573,,173.00904058533135
train_inner,dr_000,45828,2172,0.04525,35380,0.7370833333333333,35380,0.7370833333333333,5663,204325.7323906782,1347906.8730604204,0.0,0.0,0.0,0.0,690450.0,5201284.760000014,39461804.0,12.079044316021028,,7.586933963600158
train_inner,ds_000,45828,2172,0.04525,2093,0.043604166666666666,2093,0.043604166666666666,22657,89372.34773500917,205347.05021814987,0.0,0.0,8.0,48148.0,300753.00000000023,1051994.1200000008,4970962.0,7.199830433166296,21.849175874387324,4.725275460665118
train_inner,dt_000,45828,2172,0.04525,2003,0.041729166666666664,2003,0.041729166666666664,14292,15369.254211399144,33378.711647847915,0.0,0.0,4.0,8338.0,52833.500000000044,175063.56000000183,623562.0,6.911624659844905,20.9958695130729,3.5619177400482056
train_inner,du_000,45828,2172,0.04525,2602,0.05420833333333333,2602,0.05420833333333333,24219,4054315.8623548923,11379018.202372037,0.0,0.0,0.0,186120.0,19210133.000000015,50528721.000000514,267104360.0,8.160594106314283,271.48463894262045,5.286188819226144
train_inner,dv_000,45828,2172,0.04525,2600,0.05416666666666667,2600,0.05416666666666667,25607,590853.435803439,2062409.12565762,0.0,0.0,0.0,30761.0,2497074.0,7535763.200000018,127034534.0,17.07530777352009,244.97783557101582,16.857553857318617
train_inner,dx_000,45830,2170,0.045208333333333336,31603,0.6583958333333333,31603,0.6583958333333333,12146,792806.4946977962,4123728.3111265907,0.0,0.0,0.0,0.0,3382888.2999999844,18058537.53999997,114288420.0,10.631171827984627,,6.328774949070444
train_inner,dy_000,45830,2170,0.045208333333333336,28960,0.6033333333333334,28960,0.6033333333333334,5469,7841.4161029893085,60724.94782738268,0.0,0.0,0.0,0.0,24838.79999999993,159968.41999999993,3793022.0,21.636377081685495,,23.711067471942286
train_inner,dz_000,45830,2170,0.045208333333333336,45596,0.9499166666666666,45596,0.9499166666666666,40,0.19314859262491818,10.61830476972311,0.0,0.0,0.0,0.0,0.0,0.0,1414.0,103.58363171656029,,
train_inner,ea_000,45830,2170,0.045208333333333336,45236,0.9424166666666667,45236,0.9424166666666667,120,1.3307440541130264,35.79025911149037,0.0,0.0,0.0,0.0,0.0,4.0,2956.0,46.851138221747284,,739.0
train_inner,eb_000,44796,3204,0.06675,17132,0.35691666666666666,17132,0.35691666666666666,23254,9777931.763996786,43186250.62478878,0.0,0.0,0.0,624050.0,40245932.5,142249594.00000027,1322456920.0,13.360200984685225,227.94582805864957,9.296735989278096
train_inner,ec_00,39821,8179,0.17039583333333333,1009,0.021020833333333332,1009,0.021020833333333332,26614,1347.1216428517619,3512.223006596497,0.0,0.0,0.82,752.92,3786.68,17109.72400000019,106020.22,9.872356804906907,22.724491313818458,6.1964892011115325
train_inner,ed_000,40380,7620,0.15875,1132,0.023583333333333335,1132,0.023583333333333335,3606,1446.7108469539376,3501.177888071962,0.0,0.0,28.0,828.0,4356.0,17227.539999999935,79512.0,8.76173376502944,20.80620772946852,4.6154006898257265
train_inner,ee_000,47475,525,0.0109375,859,0.017895833333333333,859,0.017895833333333333,35304,734228.0048025276,2443057.7746902197,0.0,0.0,3406.0,259744.0,2490643.199999999,10575914.000000034,74984446.0,10.618184100120633,40.71668257977098,7.090114953657884
train_inner,ee_001,47475,525,0.0109375,914,0.019041666666666665,914,0.019041666666666665,32521,780684.1313533438,2558998.0437887153,0.0,0.0,1180.0,345784.0,2557491.199999997,10358125.640000043,98224378.0,12.617532322824959,29.955479837123878,9.482833228116704
train_inner,ee_002,47475,525,0.0109375,1077,0.0224375,1077,0.0224375,29251,444954.64695102687,1168332.070927694,0.0,0.0,44.0,233636.0,1504222.1999999871,5719070.120000007,77933926.0,12.94408859975481,24.478548340153086,13.627027535028704
train_inner,ee_003,47475,525,0.0109375,1231,0.025645833333333333,1231,0.025645833333333333,27010,210416.23317535545,546448.8710399888,0.0,0.0,12.0,111980.0,710177.2,2434741.44,37758390.0,14.448942167219055,21.742645472405787,15.508172399612175
train_inner,ee_004,47475,525,0.0109375,1425,0.0296875,1425,0.0296875,29762,443912.66093733546,1176944.2333109672,0.0,0.0,20.0,221612.0,1524187.7999999963,4858293.4400000265,97152378.0,18.675851515439273,21.9225197191489,19.99722314014846
train_inner,ee_005,47475,525,0.0109375,2230,0.04645833333333333,2230,0.04645833333333333,30575,390642.1565455503,1098096.4050559408,0.0,0.0,4.0,190200.0,1281070.399999998,4464508.520000006,57435236.0,14.47718026803514,23.472705152471114,12.864850798851185
train_inner,ee_006,47475,525,0.0109375,3525,0.0734375,3525,0.0734375,26933,332982.7704265403,1074663.0161001931,0.0,0.0,0.0,92518.0,1206290.9999999977,4926453.640000003,31607814.0,10.477623567912,53.24859638124477,6.4159365559360015
train_inner,ee_007,47475,525,0.0109375,6290,0.13104166666666667,6290,0.13104166666666667,25823,346816.5182938389,1758701.9170967806,0.0,0.0,0.0,41190.0,980687.1999999995,6981440.200000006,119580108.0,16.593453864515133,169.49357125515917,17.128286510281917
train_inner,ee_008,47475,525,0.0109375,13840,0.28833333333333333,13840,0.28833333333333333,20579,136739.67911532384,435568.8594284741,0.0,0.0,0.0,3794.0,562619.599999998,1454107.5600000136,19267396.0,13.480826610759431,383.2650395361132,13.2503237931036
train_inner,ee_009,47475,525,0.0109375,25546,0.5322083333333333,25546,0.5322083333333333,8580,8234.502959452344,46626.21694944566,0.0,0.0,0.0,0.0,36796.399999999965,138041.76000000117,3810078.0,31.662969844521616,,27.60090859461635
train_inner,ef_000,45830,2170,0.045208333333333336,45625,0.9505208333333334,45625,0.9505208333333334,28,0.0967052149247218,4.5172634364050435,0.0,0.0,0.0,0.0,0.0,0.0,482.0,71.65243238286294,,
train_inner,eg_000,45830,2170,0.045208333333333336,45447,0.9468125,45447,0.9468125,46,0.22312895483307876,9.529646538916776,0.0,0.0,0.0,0.0,0.0,0.0,1146.0,86.22978334925621,,
valid,aa_000,12000,0,0.0,82,0.006833333333333334,82,0.006833333333333334,7378,60529.6395,148128.42231564422,0.0,2.0,10.0,30771.0,236052.7999999996,853176.7200000007,2220448.0,5.926809812328788,27.726649117675755,2.6025651520355573
valid,ab_000,2702,9298,0.7748333333333334,2167,0.18058333333333335,2167,0.18058333333333335,18,0.7253886010362695,3.5953319493447147,0.0,0.0,0.0,0.0,4.0,8.0,134.0,22.964222082038933,,16.75
valid,ac_000,11326,674,0.05616666666666666,1798,0.14983333333333335,1798,0.14983333333333335,1166,347279516.9920537,787020727.7952348,0.0,0.0,0.0,152.0,2130706434.0,2130706449.5,2130706614.0,1.825112593913627,14017805.58881579,1.0000000772044408
valid,ad_000,9009,2991,0.24925,411,0.03425,411,0.03425,1083,423.53846153846155,1326.2999567016798,0.0,0.0,2.0,126.0,1616.0,4181.360000000001,84106.0,31.810749553580965,33.18539682539683,20.11450819828955
valid,ae_000,11486,514,0.042833333333333334,11097,0.92475,11097,0.92475,133,5.2392477799059725,67.67835306043959,0.0,0.0,0.0,0.0,0.0,100.59999999999854,2572.0,22.12314492803674,,25.566600397614685
valid,af_000,11486,514,0.042833333333333334,11083,0.9235833333333333,11083,0.9235833333333333,154,9.570085321260665,142.4165593165008,0.0,0.0,0.0,0.0,0.0,184.0,7242.0,28.850912105832396,,39.358695652173914
valid,ag_000,11855,145,0.012083333333333333,11815,0.9845833333333334,11815,0.9845833333333334,35,94.22302825811894,5198.043139298534,0.0,0.0,0.0,0.0,0.0,0.0,536290.0,94.30459876986401,,
valid,ag_001,11855,145,0.012083333333333333,11707,0.9755833333333334,11707,0.9755833333333334,140,792.0067482075074,18939.450525614608,0.0,0.0,0.0,0.0,0.0,713.6399999999703,1467566.0,49.92246902773024,,2056.451432094699
valid,ag_002,11855,145,0.012083333333333333,11246,0.9371666666666667,11246,0.9371666666666667,582,8810.597047659216,132915.28031576643,0.0,0.0,0.0,0.0,44.599999999998545,109031.5199999965,7771682.0,30.55675552111261,,71.27922274219647
valid,ag_003,11855,145,0.012083333333333333,9315,0.77625,9315,0.77625,2145,87209.19915647406,732143.2673068084,0.0,0.0,0.0,0.0,105983.79999999801,2304916.5999999954,26729816.0,16.766878386513273,,11.596869058082211
valid,ag_004,11855,145,0.012083333333333333,266,0.022166666666666668,266,0.022166666666666668,6947,422798.15183466894,2182153.889485917,0.0,0.0,18.0,3924.0,1607450.7999999993,10685470.919999879,51446956.0,9.588345674396322,2723.106758409755,4.814664359219517
valid,ag_005,11855,145,0.012083333333333333,399,0.03325,399,0.03325,10483,1115153.5279628849,3191841.398177742,0.0,0.0,669.2000000000007,178662.0,4673368.999999991,16864672.959999908,71327916.0,7.073271693786334,94.39429179120299,4.229427761165455
valid,ag_006,11855,145,0.012083333333333333,259,0.021583333333333333,259,0.021583333333333333,10374,1697238.4543230704,3994039.3039792962,0.0,0.0,1230.0,930274.0,5341375.399999999,21264468.59999997,76065940.0,7.818269092952109,22.858285408385026,3.577138062128677
valid,ag_007,11855,145,0.012083333333333333,3189,0.26575,3189,0.26575,8002,511678.2601433994,1420591.7423934662,0.0,0.0,0.0,115968.0,1743349.1999999993,5495329.799999995,45020138.0,11.059635145483934,47.38660492549665,8.192436057249928
valid,ag_008,11855,145,0.012083333333333333,5005,0.4170833333333333,5005,0.4170833333333333,5806,36305.66630113876,203784.74990660377,0.0,0.0,0.0,1902.0,123945.19999999998,427282.3199999997,9873990.0,23.28584443476789,224.64895899053613,23.108819480291174
valid,ag_009,11855,145,0.012083333333333333,8143,0.6785833333333333,8143,0.6785833333333333,2218,5817.333951919021,167851.4422931553,0.0,0.0,0.0,0.0,8269.799999999996,35801.0799999993,12471754.0,60.88489701127282,,348.3625074997805
valid,ah_000,11877,123,0.01025,18,0.0015,18,0.0015,10921,1843117.219331481,4188627.7921539047,0.0,749.6,1874.0,1006722.0,6967653.6,24973775.519999966,50286360.0,5.249567549743217,24.80702271332102,2.0135665894701718
valid,ai_000,11884,116,0.009666666666666667,10693,0.8910833333333333,10693,0.8910833333333333,1112,7806.452204644901,111508.63011650776,0.0,0.0,0.0,0.0,8159.4000000000015,126679.0,4759488.0,27.792852271997347,,37.57124701015954
valid,aj_000,11884,116,0.009666666666666667,9394,0.7828333333333334,9394,0.7828333333333334,397,1452.4030629417705,50481.233957908524,0.0,0.0,0.0,0.0,220.0,1013.0200000000004,3913164.0,57.209384093765344,,3862.869439892597
valid,ak_000,11122,878,0.07316666666666667,11041,0.9200833333333334,11041,0.9200833333333334,40,421.1623808667506,23572.557612728953,0.0,0.0,0.0,0.0,0.0,0.0,1968058.0,68.82437605890391,,
valid,al_000,11877,123,0.01025,7381,0.6150833333333333,7381,0.6150833333333333,3091,56772.65403721479,501573.1983754138,0.0,0.0,0.0,0.0,138615.59999999974,1383186.5599999963,25348802.0,26.870928678100807,,18.32637963168184
valid,am_0,11884,116,0.009666666666666667,7353,0.61275,7353,0.61275,3439,90162.96583641872,803907.1856085621,0.0,0.0,0.0,0.0,213070.0,2213975.280000002,40946186.0,27.767434266428666,,18.49441878140571
valid,an_000,11877,123,0.01025,18,0.0015,18,0.0015,11352,3533512.8934916225,7844703.605154862,0.0,3988.5600000000004,8542.800000000001,1920826.0,13199142.799999999,46618626.479999974,101043124.0,5.2801825288704,24.270093428556244,2.1674410343974606
valid,ao_000,11896,104,0.008666666666666666,20,0.0016666666666666668,20,0.0016666666666666668,11343,3067487.347343645,6875477.932848928,0.0,2141.7,6138.5,1643413.0,11522296.5,40483474.699999966,99069442.0,5.383186008911927,24.633780248787108,2.4471575805720076
valid,ap_000,11877,123,0.01025,16,0.0013333333333333333,16,0.0013333333333333333,11144,1024724.7227414331,3089044.76935756,0.0,3614.8,6878.0,361028.0,3575044.79999999,16727048.799999988,53160164.0,7.288285706321392,46.3317216393188,3.1780958276393645
valid,aq_000,11896,104,0.008666666666666666,38,0.0031666666666666666,38,0.0031666666666666666,9716,452333.60692669806,1269082.6942081035,0.0,97.9,404.0,181460.0,1578819.0,6625595.499999915,23601816.0,7.58025183452516,36.51270527939995,3.5622180677948574
valid,ar_000,11447,553,0.04608333333333333,10969,0.9140833333333334,10969,0.9140833333333334,42,0.5014414257010571,5.1235455202357,0.0,0.0,0.0,0.0,0.0,12.0,244.0,22.955575818680423,,20.333333333333332
valid,as_000,11884,116,0.009666666666666667,11881,0.9900833333333333,11881,0.9900833333333333,4,82.0621003029283,5680.160649515658,0.0,0.0,0.0,0.0,0.0,0.0,489122.0,75.62334700461341,,
valid,at_000,11884,116,0.009666666666666667,10682,0.8901666666666667,10682,0.8901666666666667,1057,5223.613934702121,127125.79285503397,0.0,0.0,0.0,0.0,3987.900000000005,49831.02000000002,9237250.0,52.25096738969357,,185.3714814587379
valid,au_000,11884,116,0.009666666666666667,11874,0.9895,11874,0.9895,11,234.6353079771121,13527.698340302302,0.0,0.0,0.0,0.0,0.0,0.0,1094074.0,66.22389496011958,,
valid,av_000,11487,513,0.04275,2061,0.17175,2061,0.17175,1910,1095.4224775833552,5472.144657260443,0.0,0.0,0.0,112.0,4080.999999999989,15522.0,207284.0,22.868805433458895,138.58928571428572,13.35420693209638
valid,ax_000,11487,513,0.04275,2063,0.17191666666666666,2063,0.17191666666666666,1132,365.739183424741,1324.6161488219116,0.0,0.0,0.0,66.0,1522.7999999999956,4670.279999999999,47382.0,15.422725063128045,70.76181818181817,10.145430252575865
valid,ay_000,11854,146,0.012166666666666666,11742,0.9785,11742,0.9785,107,12313.62814239919,382915.6601345843,0.0,0.0,0.0,0.0,0.0,0.0,21984722.0,39.824413257451425,,
valid,ay_001,11854,146,0.012166666666666666,11627,0.9689166666666666,11627,0.9689166666666666,222,9233.86755525561,446391.07019187906,0.0,0.0,0.0,0.0,0.0,9851.699999999535,45681214.0,91.77602080915122,,4636.886425693247
valid,ay_002,11854,146,0.012166666666666666,11623,0.9685833333333334,11623,0.9685833333333334,227,8866.896406276363,321581.5809363793,0.0,0.0,0.0,0.0,0.0,9782.799999999974,25261684.0,60.26489066098854,,2582.254978124879
valid,ay_003,11854,146,0.012166666666666666,11611,0.9675833333333334,11611,0.9675833333333334,232,6413.626623924413,172863.91517552413,0.0,0.0,0.0,0.0,0.0,16070.0,9359464.0,37.06465039699837,,582.4184194150591
valid,ay_004,11854,146,0.012166666666666666,11423,0.9519166666666666,11423,0.9519166666666666,416,12004.113716888814,492837.935408468,0.0,0.0,0.0,0.0,0.0,23865.599999999424,40028704.0,67.95942940517071,,1677.2552963261332
valid,ay_005,11854,146,0.012166666666666666,6132,0.511,6132,0.511,5248,122157.51408807153,1695191.3254139842,0.0,0.0,0.0,0.0,264713.30000000005,1042405.1799999935,124948914.0,44.78512728517693,,119.86597572356727
valid,ay_006,11854,146,0.012166666666666666,3283,0.27358333333333335,3283,0.27358333333333335,8211,1101643.833473933,3121271.6996938866,0.0,0.0,0.0,166869.0,3807141.6000000024,12760460.099999936,81450262.0,10.133055291633237,76.46992610970244,6.383019214173978
valid,ay_007,11854,146,0.012166666666666666,1453,0.12108333333333333,1453,0.12108333333333333,9658,1575369.2200101232,4818419.190661534,0.0,0.0,0.0,360864.0,5791493.100000006,23787283.69999989,115592992.0,8.425350581486896,65.91758584951641,4.859444796549028
valid,ay_008,11854,146,0.012166666666666666,974,0.08116666666666666,974,0.08116666666666666,9796,1033064.736628986,3891635.3915039785,0.0,0.0,0.0,93437.0,3935295.100000006,18301294.719999883,104566992.0,10.066325036622011,195.86774746620594,5.713639040287564
valid,ay_009,11854,146,0.012166666666666666,11749,0.9790833333333333,11749,0.9790833333333333,98,660.8052977897756,29864.83591615249,0.0,0.0,0.0,0.0,0.0,0.0,2956850.0,85.89116019643886,,
valid,az_000,11854,146,0.012166666666666666,231,0.01925,231,0.01925,4312,7915.442044879365,56048.11932981474,0.0,0.0,58.0,2092.0,21959.400000000016,104698.17999999941,3763524.0,37.385419893156545,50.04693116634771,35.946412822076
valid,az_001,11854,146,0.012166666666666666,296,0.024666666666666667,296,0.024666666666666667,3190,4633.631854226422,30423.32400012953,0.0,0.0,6.0,636.0,14564.800000000003,77275.63999999972,1573086.0,30.042133309658208,121.50257861635177,20.356816197187182
valid,az_002,11854,146,0.012166666666666666,264,0.022,264,0.022,3859,9313.582588155898,150353.76037176297,0.0,0.0,10.0,1021.0,22988.10000000009,129948.51999999915,12088584.0,66.16174703211483,127.27572967678663,93.0259459669112
valid,az_003,11854,146,0.012166666666666666,249,0.02075,249,0.02075,6768,96166.43934536865,687783.6607002518,0.0,0.0,16.0,3640.0,332909.00000000006,1081151.0599999996,32531744.0,25.85065342683953,297.0195219780219,30.08991546472702
valid,az_004,11854,146,0.012166666666666666,242,0.020166666666666666,242,0.020166666666666666,8949,1504694.8446094145,4095802.2276781,0.0,0.0,36.0,84832.0,5309159.400000005,21722871.03999996,67691754.0,7.259641093476304,256.0693021501316,3.1161513538129495
valid,az_005,11854,146,0.012166666666666666,236,0.019666666666666666,236,0.019666666666666666,10889,2146203.8631685507,6298669.3402932,0.0,0.0,785.3,513592.0,8058612.500000001,33185018.93999998,128390912.0,7.668603033542997,64.61358225984824,3.8689419533596348
valid,az_006,11854,146,0.012166666666666666,1746,0.1455,1746,0.1455,4123,97214.15302851358,777444.2067201139,0.0,0.0,0.0,276.0,138190.30000000013,2628709.0999999614,29792048.0,16.80435687827158,9524.308333333194,11.333337720784867
valid,az_007,11854,146,0.012166666666666666,8957,0.7464166666666666,8957,0.7464166666666666,1073,14927.780158596255,203983.10571911032,0.0,0.0,0.0,0.0,4896.0,262177.61999999604,10040896.0,26.52572378527204,,38.29806678388549
valid,az_008,11854,146,0.012166666666666666,10795,0.8995833333333333,10795,0.8995833333333333,362,637.4466003036949,12270.519751758366,0.0,0.0,0.0,0.0,6.0,6223.659999999883,569284.0,33.543397621509456,,91.47093510892476
valid,az_009,11854,146,0.012166666666666666,11442,0.9535,11442,0.9535,110,18.820988695798885,592.1741418733043,0.0,0.0,0.0,0.0,0.0,28.0,55516.0,74.42195100323521,,1982.7142857142858
valid,ba_000,11852,148,0.012333333333333333,230,0.019166666666666665,230,0.019166666666666665,10960,1412378.4250759366,3655229.221976405,0.0,0.0,3802.0,684040.0,5001526.099999996,17939339.739999995,91036276.0,8.591097244843095,26.22557122390503,5.074672608881648
valid,ba_001,11852,148,0.012333333333333333,244,0.02033333333333333,244,0.02033333333333333,10093,901315.3521768478,2321004.7621262344,0.0,0.0,261.10000000000014,445326.0,3042856.0,12086334.979999995,50592530.0,7.6420276607429365,27.140420680580057,4.185928164635399
valid,ba_002,11852,148,0.012333333333333333,250,0.020833333333333332,250,0.020833333333333332,9385,412795.7384407695,1170369.5011935954,0.0,0.0,84.0,188121.0,1420175.0999999966,5921401.619999989,23973416.0,7.93942506199669,31.476558278979958,4.048604965254839
valid,ba_003,11852,148,0.012333333333333333,255,0.02125,255,0.02125,8862,275966.0897738778,740740.6336226993,0.0,0.0,58.0,135231.0,924174.2,3910121.619999997,13979692.0,7.614556630895206,28.914388121066892,3.5752575900695414
valid,ba_004,11852,148,0.012333333333333333,262,0.021833333333333333,262,0.021833333333333333,8243,208196.24603442458,547370.6353206242,0.0,0.0,28.0,101782.0,699753.3999999994,2889648.239999995,11070534.0,7.778566596184402,28.390562574914966,3.8311009093619015
valid,ba_005,11852,148,0.012333333333333333,271,0.022583333333333334,271,0.022583333333333334,7878,195802.9551130611,549858.6619967738,0.0,0.0,20.0,84144.0,675812.7999999998,2615667.1999999997,16758932.0,10.34514285551288,31.08560562844647,6.407134669119986
valid,ba_006,11852,148,0.012333333333333333,407,0.033916666666666664,407,0.033916666666666664,7626,220382.8251771853,689804.3789839904,0.0,0.0,12.0,71100.0,743248.1999999989,3144579.619999983,18997660.0,10.935421585991106,44.22756146272831,6.041398945401835
valid,ba_007,11852,148,0.012333333333333333,1617,0.13475,1617,0.13475,6540,189722.38575767804,526717.7751939894,0.0,0.0,0.0,3953.0,739511.6999999994,2646055.079999993,9875140.0,7.554667145752462,669.3789729319486,3.7320235979366028
valid,ba_008,11852,148,0.012333333333333333,5031,0.41925,5031,0.41925,3431,37082.71329733379,274784.25782195403,0.0,0.0,0.0,22.0,147400.99999999985,780550.7799999997,21706886.0,45.459949910370625,35479.580909090895,27.809703809404954
