sample_id,model_name,strategy,y_true,y_proba,threshold,y_pred,prediction_type,risk_level,suggested_action
12024,xgboost_scale_pos_weight,median_all,0,0.5874583721160889,0.2,1,FP,High,优先检修
15553,xgboost_scale_pos_weight,median_all,0,0.5837302803993225,0.2,1,FP,High,优先检修
1293,xgboost_scale_pos_weight,median_all,0,0.583288848400116,0.2,1,FP,High,优先检修
10161,xgboost_scale_pos_weight,median_all,0,0.582211971282959,0.2,1,FP,High,优先检修
10653,xgboost_scale_pos_weight,median_all,1,0.5798072814941406,0.2,1,TP,High,优先检修
14124,xgboost_scale_pos_weight,median_all,0,0.577079176902771,0.2,1,FP,High,优先检修
15752,xgboost_scale_pos_weight,median_all,0,0.5746586322784424,0.2,1,FP,High,优先检修
10642,xgboost_scale_pos_weight,median_all,0,0.5740278959274292,0.2,1,FP,High,优先检修
2288,xgboost_scale_pos_weight,median_all,1,0.5721358060836792,0.2,1,TP,High,优先检修
6723,xgboost_scale_pos_weight,median_all,0,0.5654582977294922,0.2,1,FP,High,优先检修
8120,xgboost_scale_pos_weight,median_all,0,0.5640082359313965,0.2,1,FP,High,优先检修
5957,xgboost_scale_pos_weight,median_all,0,0.5627061128616333,0.2,1,FP,High,优先检修
6108,xgboost_scale_pos_weight,median_all,0,0.5602220892906189,0.2,1,FP,High,优先检修
11636,xgboost_scale_pos_weight,median_all,0,0.5570124983787537,0.2,1,FP,High,优先检修
9463,xgboost_scale_pos_weight,median_all,0,0.5569483637809753,0.2,1,FP,High,优先检修
9873,xgboost_scale_pos_weight,median_all,0,0.5569483637809753,0.2,1,FP,High,优先检修
2103,xgboost_scale_pos_weight,median_all,0,0.5421242117881775,0.2,1,FP,High,优先检修
9613,xgboost_scale_pos_weight,median_all,1,0.536116898059845,0.2,1,TP,High,优先检修
12611,xgboost_scale_pos_weight,median_all,0,0.5359455347061157,0.2,1,FP,High,优先检修
14810,xgboost_scale_pos_weight,median_all,0,0.5357134938240051,0.2,1,FP,High,优先检修
5506,xgboost_scale_pos_weight,median_all,0,0.535114586353302,0.2,1,FP,High,优先检修
9415,xgboost_scale_pos_weight,median_all,0,0.5347679257392883,0.2,1,FP,High,优先检修
13839,xgboost_scale_pos_weight,median_all,0,0.5301918983459473,0.2,1,FP,High,优先检修
10392,xgboost_scale_pos_weight,median_all,0,0.5297519564628601,0.2,1,FP,High,优先检修
14109,xgboost_scale_pos_weight,median_all,0,0.5248361825942993,0.2,1,FP,High,优先检修
10593,xgboost_scale_pos_weight,median_all,0,0.5242877006530762,0.2,1,FP,High,优先检修
14931,xgboost_scale_pos_weight,median_all,0,0.5202835202217102,0.2,1,FP,High,优先检修
309,xgboost_scale_pos_weight,median_all,0,0.5173789262771606,0.2,1,FP,High,优先检修
10445,xgboost_scale_pos_weight,median_all,0,0.5140400528907776,0.2,1,FP,High,优先检修
1401,xgboost_scale_pos_weight,median_all,1,0.5117508172988892,0.2,1,TP,High,优先检修
11970,xgboost_scale_pos_weight,median_all,1,0.5117508172988892,0.2,1,TP,High,优先检修
15046,xgboost_scale_pos_weight,median_all,0,0.5109665989875793,0.2,1,FP,High,优先检修
5418,xgboost_scale_pos_weight,median_all,0,0.5081180334091187,0.2,1,FP,High,优先检修
1586,xgboost_scale_pos_weight,median_all,0,0.5025959014892578,0.2,1,FP,High,优先检修
3047,xgboost_scale_pos_weight,median_all,0,0.5022450685501099,0.2,1,FP,High,优先检修
4500,xgboost_scale_pos_weight,median_all,0,0.497573047876358,0.2,1,FP,High,优先检修
9639,xgboost_scale_pos_weight,median_all,0,0.4967160522937774,0.2,1,FP,High,优先检修
10238,xgboost_scale_pos_weight,median_all,1,0.493691474199295,0.2,1,TP,High,优先检修
4770,xgboost_scale_pos_weight,median_all,0,0.4909131526947021,0.2,1,FP,High,优先检修
13576,xgboost_scale_pos_weight,median_all,0,0.4901525378227234,0.2,1,FP,High,优先检修
12640,xgboost_scale_pos_weight,median_all,0,0.4853980243206024,0.2,1,FP,High,优先检修
2943,xgboost_scale_pos_weight,median_all,1,0.4836747348308563,0.2,1,TP,High,优先检修
3309,xgboost_scale_pos_weight,median_all,0,0.4836484789848327,0.2,1,FP,High,优先检修
1583,xgboost_scale_pos_weight,median_all,0,0.4807551503181457,0.2,1,FP,High,优先检修
13585,xgboost_scale_pos_weight,median_all,0,0.4784293472766876,0.2,1,FP,High,优先检修
14224,xgboost_scale_pos_weight,median_all,1,0.47782763838768,0.2,1,TP,High,优先检修
4398,xgboost_scale_pos_weight,median_all,0,0.4754570126533508,0.2,1,FP,High,优先检修
7977,xgboost_scale_pos_weight,median_all,0,0.4743861854076385,0.2,1,FP,High,优先检修
5465,xgboost_scale_pos_weight,median_all,1,0.474112868309021,0.2,1,TP,High,优先检修
10828,xgboost_scale_pos_weight,median_all,0,0.4706177115440368,0.2,1,FP,High,优先检修
3528,xgboost_scale_pos_weight,median_all,0,0.4669185280799866,0.2,1,FP,High,优先检修
15843,xgboost_scale_pos_weight,median_all,0,0.4632807672023773,0.2,1,FP,High,优先检修
7073,xgboost_scale_pos_weight,median_all,0,0.4624618291854858,0.2,1,FP,High,优先检修
9670,xgboost_scale_pos_weight,median_all,1,0.4623745083808899,0.2,1,TP,High,优先检修
12908,xgboost_scale_pos_weight,median_all,0,0.4589118659496307,0.2,1,FP,High,优先检修
3730,xgboost_scale_pos_weight,median_all,0,0.4588133692741394,0.2,1,FP,High,优先检修
1478,xgboost_scale_pos_weight,median_all,0,0.4584886431694031,0.2,1,FP,High,优先检修
6015,xgboost_scale_pos_weight,median_all,1,0.4576618075370788,0.2,1,TP,High,优先检修
6065,xgboost_scale_pos_weight,median_all,1,0.4575406908988952,0.2,1,TP,High,优先检修
15229,xgboost_scale_pos_weight,median_all,0,0.456498235464096,0.2,1,FP,High,优先检修
2295,xgboost_scale_pos_weight,median_all,0,0.4542901813983917,0.2,1,FP,High,优先检修
5707,xgboost_scale_pos_weight,median_all,0,0.4542650878429413,0.2,1,FP,High,优先检修
1108,xgboost_scale_pos_weight,median_all,0,0.4515434503555298,0.2,1,FP,High,优先检修
9193,xgboost_scale_pos_weight,median_all,1,0.4477814137935638,0.2,1,TP,High,优先检修
8506,xgboost_scale_pos_weight,median_all,0,0.4465701580047607,0.2,1,FP,High,优先检修
10948,xgboost_scale_pos_weight,median_all,0,0.445571631193161,0.2,1,FP,High,优先检修
10997,xgboost_scale_pos_weight,median_all,0,0.4423288702964782,0.2,1,FP,High,优先检修
14223,xgboost_scale_pos_weight,median_all,1,0.4415077865123749,0.2,1,TP,High,优先检修
11608,xgboost_scale_pos_weight,median_all,0,0.4414728879928589,0.2,1,FP,High,优先检修
5909,xgboost_scale_pos_weight,median_all,0,0.4403742551803589,0.2,1,FP,High,优先检修
13366,xgboost_scale_pos_weight,median_all,0,0.4402827620506286,0.2,1,FP,High,优先检修
5247,xgboost_scale_pos_weight,median_all,0,0.4400173127651214,0.2,1,FP,High,优先检修
283,xgboost_scale_pos_weight,median_all,0,0.4374347925186157,0.2,1,FP,High,优先检修
12664,xgboost_scale_pos_weight,median_all,0,0.4354828596115112,0.2,1,FP,High,优先检修
13959,xgboost_scale_pos_weight,median_all,0,0.433617502450943,0.2,1,FP,High,优先检修
7749,xgboost_scale_pos_weight,median_all,1,0.4317546784877777,0.2,1,TP,High,优先检修
13218,xgboost_scale_pos_weight,median_all,0,0.4310544729232788,0.2,1,FP,High,优先检修
5925,xgboost_scale_pos_weight,median_all,0,0.4301447868347168,0.2,1,FP,High,优先检修
9071,xgboost_scale_pos_weight,median_all,0,0.4298227727413177,0.2,1,FP,High,优先检修
10294,xgboost_scale_pos_weight,median_all,0,0.4296155571937561,0.2,1,FP,High,优先检修
6916,xgboost_scale_pos_weight,median_all,0,0.4295328259468078,0.2,1,FP,High,优先检修
7255,xgboost_scale_pos_weight,median_all,0,0.4286388456821441,0.2,1,FP,High,优先检修
7030,xgboost_scale_pos_weight,median_all,0,0.4267177581787109,0.2,1,FP,High,优先检修
4914,xgboost_scale_pos_weight,median_all,0,0.426273763179779,0.2,1,FP,High,优先检修
8501,xgboost_scale_pos_weight,median_all,1,0.4255845248699188,0.2,1,TP,High,优先检修
8332,xgboost_scale_pos_weight,median_all,1,0.4244824945926666,0.2,1,TP,High,优先检修
57,xgboost_scale_pos_weight,median_all,0,0.4234961867332458,0.2,1,FP,High,优先检修
10912,xgboost_scale_pos_weight,median_all,0,0.4199125468730926,0.2,1,FP,High,优先检修
3268,xgboost_scale_pos_weight,median_all,0,0.4193623065948486,0.2,1,FP,High,优先检修
4137,xgboost_scale_pos_weight,median_all,0,0.4164866805076599,0.2,1,FP,High,优先检修
13341,xgboost_scale_pos_weight,median_all,0,0.4160884618759155,0.2,1,FP,High,优先检修
3791,xgboost_scale_pos_weight,median_all,0,0.4139987230300903,0.2,1,FP,High,优先检修
10625,xgboost_scale_pos_weight,median_all,0,0.4139987230300903,0.2,1,FP,High,优先检修
3015,xgboost_scale_pos_weight,median_all,0,0.4135172665119171,0.2,1,FP,High,优先检修
1134,xgboost_scale_pos_weight,median_all,0,0.4086914956569671,0.2,1,FP,High,优先检修
14061,xgboost_scale_pos_weight,median_all,0,0.4074134230613708,0.2,1,FP,High,优先检修
10448,xgboost_scale_pos_weight,median_all,0,0.4025375545024872,0.2,1,FP,High,优先检修
12181,xgboost_scale_pos_weight,median_all,0,0.4000837802886963,0.2,1,FP,High,优先检修
5083,xgboost_scale_pos_weight,median_all,0,0.3998789489269256,0.2,1,FP,High,优先检修
2422,xgboost_scale_pos_weight,median_all,0,0.3992855250835418,0.2,1,FP,High,优先检修
4547,xgboost_scale_pos_weight,median_all,0,0.3979997038841247,0.2,1,FP,High,优先检修
1871,xgboost_scale_pos_weight,median_all,0,0.3969423174858093,0.2,1,FP,High,优先检修
14914,xgboost_scale_pos_weight,median_all,0,0.3960113823413849,0.2,1,FP,High,优先检修
1034,xgboost_scale_pos_weight,median_all,0,0.3920322060585022,0.2,1,FP,High,优先检修
2592,xgboost_scale_pos_weight,median_all,0,0.39167520403862,0.2,1,FP,High,优先检修
6378,xgboost_scale_pos_weight,median_all,0,0.3894588947296142,0.2,1,FP,High,优先检修
6887,xgboost_scale_pos_weight,median_all,0,0.3894588947296142,0.2,1,FP,High,优先检修
8815,xgboost_scale_pos_weight,median_all,0,0.3894588947296142,0.2,1,FP,High,优先检修
14173,xgboost_scale_pos_weight,median_all,0,0.3894588947296142,0.2,1,FP,High,优先检修
1230,xgboost_scale_pos_weight,median_all,0,0.388571560382843,0.2,1,FP,High,优先检修
14064,xgboost_scale_pos_weight,median_all,0,0.3881266415119171,0.2,1,FP,High,优先检修
109,xgboost_scale_pos_weight,median_all,0,0.3851521611213684,0.2,1,FP,High,优先检修
11391,xgboost_scale_pos_weight,median_all,1,0.3772443830966949,0.2,1,TP,High,优先检修
12810,xgboost_scale_pos_weight,median_all,0,0.3735344409942627,0.2,1,FP,High,优先检修
15688,xgboost_scale_pos_weight,median_all,0,0.3718402683734894,0.2,1,FP,High,优先检修
5134,xgboost_scale_pos_weight,median_all,0,0.3713096380233764,0.2,1,FP,High,优先检修
12994,xgboost_scale_pos_weight,median_all,0,0.3704952299594879,0.2,1,FP,High,优先检修
6688,xgboost_scale_pos_weight,median_all,0,0.3702249825000763,0.2,1,FP,High,优先检修
13772,xgboost_scale_pos_weight,median_all,0,0.3689539432525635,0.2,1,FP,High,优先检修
8070,xgboost_scale_pos_weight,median_all,0,0.3667510747909546,0.2,1,FP,High,优先检修
6296,xgboost_scale_pos_weight,median_all,0,0.3665308356285095,0.2,1,FP,High,优先检修
13773,xgboost_scale_pos_weight,median_all,0,0.3647344708442688,0.2,1,FP,High,优先检修
14654,xgboost_scale_pos_weight,median_all,1,0.3606891930103302,0.2,1,TP,High,优先检修
376,xgboost_scale_pos_weight,median_all,0,0.3582926988601684,0.2,1,FP,High,优先检修
11922,xgboost_scale_pos_weight,median_all,0,0.3572406470775604,0.2,1,FP,High,优先检修
697,xgboost_scale_pos_weight,median_all,1,0.3529715240001678,0.2,1,TP,High,优先检修
5954,xgboost_scale_pos_weight,median_all,0,0.3507828712463379,0.2,1,FP,High,优先检修
1290,xgboost_scale_pos_weight,median_all,0,0.3483602404594421,0.2,1,FP,High,优先检修
9440,xgboost_scale_pos_weight,median_all,0,0.3481360375881195,0.2,1,FP,High,优先检修
6983,xgboost_scale_pos_weight,median_all,0,0.3479666113853454,0.2,1,FP,High,优先检修
1614,xgboost_scale_pos_weight,median_all,0,0.3464307188987732,0.2,1,FP,High,优先检修
13720,xgboost_scale_pos_weight,median_all,0,0.3442929685115814,0.2,1,FP,High,优先检修
2756,xgboost_scale_pos_weight,median_all,0,0.3439424037933349,0.2,1,FP,High,优先检修
4571,xgboost_scale_pos_weight,median_all,0,0.3439424037933349,0.2,1,FP,High,优先检修
15267,xgboost_scale_pos_weight,median_all,0,0.3439424037933349,0.2,1,FP,High,优先检修
15755,xgboost_scale_pos_weight,median_all,0,0.3439424037933349,0.2,1,FP,High,优先检修
11910,xgboost_scale_pos_weight,median_all,0,0.3414448201656341,0.2,1,FP,High,优先检修
10060,xgboost_scale_pos_weight,median_all,0,0.3404498398303985,0.2,1,FP,High,优先检修
7809,xgboost_scale_pos_weight,median_all,0,0.3391570150852203,0.2,1,FP,High,优先检修
12057,xgboost_scale_pos_weight,median_all,0,0.3375771045684814,0.2,1,FP,High,优先检修
3466,xgboost_scale_pos_weight,median_all,1,0.3345420956611633,0.2,1,TP,High,优先检修
2721,xgboost_scale_pos_weight,median_all,0,0.3319612145423889,0.2,1,FP,High,优先检修
14789,xgboost_scale_pos_weight,median_all,0,0.3314388394355774,0.2,1,FP,High,优先检修
14331,xgboost_scale_pos_weight,median_all,0,0.3313709497451782,0.2,1,FP,High,优先检修
3419,xgboost_scale_pos_weight,median_all,0,0.3312757313251495,0.2,1,FP,High,优先检修
13175,xgboost_scale_pos_weight,median_all,0,0.3302094042301178,0.2,1,FP,High,优先检修
13026,xgboost_scale_pos_weight,median_all,0,0.3278775513172149,0.2,1,FP,High,优先检修
11660,xgboost_scale_pos_weight,median_all,1,0.3271976411342621,0.2,1,TP,High,优先检修
3808,xgboost_scale_pos_weight,median_all,0,0.325941801071167,0.2,1,FP,High,优先检修
7873,xgboost_scale_pos_weight,median_all,0,0.325048953294754,0.2,1,FP,High,优先检修
15173,xgboost_scale_pos_weight,median_all,0,0.3249721825122833,0.2,1,FP,High,优先检修
13003,xgboost_scale_pos_weight,median_all,0,0.3241870105266571,0.2,1,FP,High,优先检修
7201,xgboost_scale_pos_weight,median_all,0,0.321196436882019,0.2,1,FP,High,优先检修
8537,xgboost_scale_pos_weight,median_all,0,0.3204708695411682,0.2,1,FP,High,优先检修
13533,xgboost_scale_pos_weight,median_all,0,0.3199570477008819,0.2,1,FP,High,优先检修
14723,xgboost_scale_pos_weight,median_all,0,0.3197985291481018,0.2,1,FP,High,优先检修
1538,xgboost_scale_pos_weight,median_all,0,0.3172485530376434,0.2,1,FP,High,优先检修
9949,xgboost_scale_pos_weight,median_all,0,0.3146702647209167,0.2,1,FP,High,优先检修
13410,xgboost_scale_pos_weight,median_all,0,0.3126253485679626,0.2,1,FP,High,优先检修
5090,xgboost_scale_pos_weight,median_all,0,0.3120159804821014,0.2,1,FP,High,优先检修
1394,xgboost_scale_pos_weight,median_all,0,0.3104477822780609,0.2,1,FP,High,优先检修
4305,xgboost_scale_pos_weight,median_all,0,0.3094424903392792,0.2,1,FP,High,优先检修
11380,xgboost_scale_pos_weight,median_all,0,0.3083522915840149,0.2,1,FP,High,优先检修
1088,xgboost_scale_pos_weight,median_all,0,0.3073615431785583,0.2,1,FP,High,优先检修
13802,xgboost_scale_pos_weight,median_all,0,0.3069622218608856,0.2,1,FP,High,优先检修
13708,xgboost_scale_pos_weight,median_all,0,0.3069546520709991,0.2,1,FP,High,优先检修
8562,xgboost_scale_pos_weight,median_all,0,0.3044955432415008,0.2,1,FP,High,优先检修
15871,xgboost_scale_pos_weight,median_all,0,0.3043737709522247,0.2,1,FP,High,优先检修
8427,xgboost_scale_pos_weight,median_all,0,0.3042959868907928,0.2,1,FP,High,优先检修
2984,xgboost_scale_pos_weight,median_all,0,0.3039239346981048,0.2,1,FP,High,优先检修
6274,xgboost_scale_pos_weight,median_all,0,0.3032965660095215,0.2,1,FP,High,优先检修
10119,xgboost_scale_pos_weight,median_all,0,0.3003672659397125,0.2,1,FP,High,优先检修
11122,xgboost_scale_pos_weight,median_all,0,0.2989109754562378,0.2,1,FP,High,优先检修
9684,xgboost_scale_pos_weight,median_all,0,0.2973157465457916,0.2,1,FP,High,优先检修
9102,xgboost_scale_pos_weight,median_all,0,0.2961815893650055,0.2,1,FP,High,优先检修
13776,xgboost_scale_pos_weight,median_all,0,0.2943570911884308,0.2,1,FP,High,优先检修
4873,xgboost_scale_pos_weight,median_all,0,0.2903788983821869,0.2,1,FP,High,优先检修
15325,xgboost_scale_pos_weight,median_all,0,0.289651870727539,0.2,1,FP,High,优先检修
9745,xgboost_scale_pos_weight,median_all,0,0.2883758842945099,0.2,1,FP,High,优先检修
4148,xgboost_scale_pos_weight,median_all,0,0.2882305681705475,0.2,1,FP,High,优先检修
2213,xgboost_scale_pos_weight,median_all,0,0.2875522673130035,0.2,1,FP,High,优先检修
5343,xgboost_scale_pos_weight,median_all,0,0.2860878109931946,0.2,1,FP,High,优先检修
9104,xgboost_scale_pos_weight,median_all,0,0.285930335521698,0.2,1,FP,High,优先检修
13872,xgboost_scale_pos_weight,median_all,0,0.2858644723892212,0.2,1,FP,High,优先检修
14239,xgboost_scale_pos_weight,median_all,0,0.2854666113853454,0.2,1,FP,High,优先检修
746,xgboost_scale_pos_weight,median_all,0,0.2854381203651428,0.2,1,FP,High,优先检修
5684,xgboost_scale_pos_weight,median_all,0,0.2851159572601318,0.2,1,FP,High,优先检修
8138,xgboost_scale_pos_weight,median_all,0,0.2842934727668762,0.2,1,FP,High,优先检修
885,xgboost_scale_pos_weight,median_all,0,0.2830040454864502,0.2,1,FP,High,优先检修
3798,xgboost_scale_pos_weight,median_all,0,0.2827693521976471,0.2,1,FP,High,优先检修
6539,xgboost_scale_pos_weight,median_all,0,0.2822179198265075,0.2,1,FP,High,优先检修
903,xgboost_scale_pos_weight,median_all,1,0.2796702682971954,0.2,1,TP,High,优先检修
1019,xgboost_scale_pos_weight,median_all,0,0.2767651975154876,0.2,1,FP,High,优先检修
1139,xgboost_scale_pos_weight,median_all,0,0.2767651975154876,0.2,1,FP,High,优先检修
6705,xgboost_scale_pos_weight,median_all,0,0.2767651975154876,0.2,1,FP,High,优先检修
11700,xgboost_scale_pos_weight,median_all,0,0.2764237523078918,0.2,1,FP,High,优先检修
7005,xgboost_scale_pos_weight,median_all,0,0.2763391733169555,0.2,1,FP,High,优先检修
4506,xgboost_scale_pos_weight,median_all,0,0.2740205228328705,0.2,1,FP,High,优先检修
9099,xgboost_scale_pos_weight,median_all,0,0.2738189399242401,0.2,1,FP,High,优先检修
9330,xgboost_scale_pos_weight,median_all,0,0.2729745209217071,0.2,1,FP,High,优先检修
8952,xgboost_scale_pos_weight,median_all,0,0.2719979882240295,0.2,1,FP,High,优先检修
8801,xgboost_scale_pos_weight,median_all,0,0.2715489864349365,0.2,1,FP,High,优先检修
371,xgboost_scale_pos_weight,median_all,0,0.2699346244335174,0.2,1,FP,High,优先检修
3135,xgboost_scale_pos_weight,median_all,0,0.2695679068565368,0.2,1,FP,High,优先检修
10215,xgboost_scale_pos_weight,median_all,0,0.2695679068565368,0.2,1,FP,High,优先检修
15567,xgboost_scale_pos_weight,median_all,0,0.2695679068565368,0.2,1,FP,High,优先检修
500,xgboost_scale_pos_weight,median_all,0,0.2689388692378998,0.2,1,FP,High,优先检修
3785,xgboost_scale_pos_weight,median_all,0,0.2688709497451782,0.2,1,FP,High,优先检修
15827,xgboost_scale_pos_weight,median_all,0,0.2660587131977081,0.2,1,FP,High,优先检修
8280,xgboost_scale_pos_weight,median_all,0,0.2654250562191009,0.2,1,FP,High,优先检修
10281,xgboost_scale_pos_weight,median_all,1,0.264852374792099,0.2,1,TP,High,优先检修
11862,xgboost_scale_pos_weight,median_all,0,0.2647397816181183,0.2,1,FP,High,优先检修
8013,xgboost_scale_pos_weight,median_all,0,0.2644160091876983,0.2,1,FP,High,优先检修
13822,xgboost_scale_pos_weight,median_all,1,0.2633265852928161,0.2,1,TP,High,优先检修
6485,xgboost_scale_pos_weight,median_all,0,0.2625972032546997,0.2,1,FP,High,优先检修
3100,xgboost_scale_pos_weight,median_all,0,0.2615058720111847,0.2,1,FP,High,优先检修
10968,xgboost_scale_pos_weight,median_all,0,0.2609401345252991,0.2,1,FP,High,优先检修
13386,xgboost_scale_pos_weight,median_all,0,0.258666843175888,0.2,1,FP,High,优先检修
6291,xgboost_scale_pos_weight,median_all,1,0.2578151226043701,0.2,1,TP,High,优先检修
5173,xgboost_scale_pos_weight,median_all,0,0.2577342391014099,0.2,1,FP,High,优先检修
1016,xgboost_scale_pos_weight,median_all,0,0.2563927173614502,0.2,1,FP,High,优先检修
12586,xgboost_scale_pos_weight,median_all,0,0.2563574314117431,0.2,1,FP,High,优先检修
12285,xgboost_scale_pos_weight,median_all,0,0.2562262117862701,0.2,1,FP,High,优先检修
8480,xgboost_scale_pos_weight,median_all,0,0.2546971440315246,0.2,1,FP,High,优先检修
2008,xgboost_scale_pos_weight,median_all,0,0.2546059489250183,0.2,1,FP,High,优先检修
15681,xgboost_scale_pos_weight,median_all,0,0.2540470361709595,0.2,1,FP,High,优先检修
5812,xgboost_scale_pos_weight,median_all,0,0.2511917352676391,0.2,1,FP,High,优先检修
6110,xgboost_scale_pos_weight,median_all,0,0.2509058117866516,0.2,1,FP,High,优先检修
3952,xgboost_scale_pos_weight,median_all,0,0.2506462037563324,0.2,1,FP,High,优先检修
3442,xgboost_scale_pos_weight,median_all,0,0.2501176297664642,0.2,1,FP,High,优先检修
4330,xgboost_scale_pos_weight,median_all,0,0.2487679868936538,0.2,1,FP,High,优先检修
15516,xgboost_scale_pos_weight,median_all,0,0.2487064003944397,0.2,1,FP,High,优先检修
14129,xgboost_scale_pos_weight,median_all,0,0.2484461069107055,0.2,1,FP,High,优先检修
15596,xgboost_scale_pos_weight,median_all,0,0.2464800924062729,0.2,1,FP,High,优先检修
11059,xgboost_scale_pos_weight,median_all,0,0.2459551692008972,0.2,1,FP,High,优先检修
3762,xgboost_scale_pos_weight,median_all,0,0.2447580993175506,0.2,1,FP,High,优先检修
6629,xgboost_scale_pos_weight,median_all,0,0.2443487495183944,0.2,1,FP,High,优先检修
1280,xgboost_scale_pos_weight,median_all,0,0.2412612438201904,0.2,1,FP,High,优先检修
15792,xgboost_scale_pos_weight,median_all,0,0.2401305735111236,0.2,1,FP,High,优先检修
8979,xgboost_scale_pos_weight,median_all,0,0.2392346560955047,0.2,1,FP,High,优先检修
14797,xgboost_scale_pos_weight,median_all,0,0.2374058663845062,0.2,1,FP,High,优先检修
3342,xgboost_scale_pos_weight,median_all,0,0.2357009947299957,0.2,1,FP,High,优先检修
10419,xgboost_scale_pos_weight,median_all,0,0.2343267798423767,0.2,1,FP,High,优先检修
15336,xgboost_scale_pos_weight,median_all,0,0.2329417318105697,0.2,1,FP,High,优先检修
3263,xgboost_scale_pos_weight,median_all,0,0.2313454896211624,0.2,1,FP,High,优先检修
10472,xgboost_scale_pos_weight,median_all,0,0.2311876863241195,0.2,1,FP,High,优先检修
6438,xgboost_scale_pos_weight,median_all,0,0.2311133295297622,0.2,1,FP,High,优先检修
10840,xgboost_scale_pos_weight,median_all,0,0.2290224283933639,0.2,1,FP,High,优先检修
5580,xgboost_scale_pos_weight,median_all,0,0.2283458411693573,0.2,1,FP,High,优先检修
6736,xgboost_scale_pos_weight,median_all,0,0.2282274067401886,0.2,1,FP,High,优先检修
7952,xgboost_scale_pos_weight,median_all,0,0.2277789860963821,0.2,1,FP,High,优先检修
3709,xgboost_scale_pos_weight,median_all,0,0.2266825288534164,0.2,1,FP,High,优先检修
5704,xgboost_scale_pos_weight,median_all,0,0.2229640781879425,0.2,1,FP,High,优先检修
4260,xgboost_scale_pos_weight,median_all,0,0.2216235697269439,0.2,1,FP,High,优先检修
14352,xgboost_scale_pos_weight,median_all,0,0.2206519991159439,0.2,1,FP,High,优先检修
10208,xgboost_scale_pos_weight,median_all,0,0.2160344719886779,0.2,1,FP,High,优先检修
10848,xgboost_scale_pos_weight,median_all,0,0.214206576347351,0.2,1,FP,High,优先检修
1428,xgboost_scale_pos_weight,median_all,0,0.2141189873218536,0.2,1,FP,High,优先检修
6214,xgboost_scale_pos_weight,median_all,0,0.2140621542930603,0.2,1,FP,High,优先检修
14404,xgboost_scale_pos_weight,median_all,0,0.2140271663665771,0.2,1,FP,High,优先检修
14497,xgboost_scale_pos_weight,median_all,1,0.2103189677000045,0.2,1,TP,High,优先检修
2215,xgboost_scale_pos_weight,median_all,0,0.2098072618246078,0.2,1,FP,High,优先检修
5423,xgboost_scale_pos_weight,median_all,0,0.2078205794095993,0.2,1,FP,High,优先检修
2223,xgboost_scale_pos_weight,median_all,1,0.2069269865751266,0.2,1,TP,High,优先检修
429,xgboost_scale_pos_weight,median_all,1,0.2067631036043167,0.2,1,TP,High,优先检修
12557,xgboost_scale_pos_weight,median_all,0,0.2065566182136535,0.2,1,FP,High,优先检修
9790,xgboost_scale_pos_weight,median_all,0,0.2065158188343048,0.2,1,FP,High,优先检修
14269,xgboost_scale_pos_weight,median_all,0,0.206222578883171,0.2,1,FP,High,优先检修
901,xgboost_scale_pos_weight,median_all,0,0.2061376124620437,0.2,1,FP,High,优先检修
14664,xgboost_scale_pos_weight,median_all,0,0.2059531807899475,0.2,1,FP,High,优先检修
11095,xgboost_scale_pos_weight,median_all,0,0.2056311666965484,0.2,1,FP,High,优先检修
10189,xgboost_scale_pos_weight,median_all,0,0.2043655067682266,0.2,1,FP,High,优先检修
1850,xgboost_scale_pos_weight,median_all,0,0.2034264355897903,0.2,1,FP,High,优先检修
10842,xgboost_scale_pos_weight,median_all,0,0.2011366039514541,0.2,1,FP,High,优先检修
4860,xgboost_scale_pos_weight,median_all,0,0.2009175419807434,0.2,1,FP,High,优先检修
15472,xgboost_scale_pos_weight,median_all,0,0.2005739659070968,0.2,1,FP,High,优先检修
2189,xgboost_scale_pos_weight,median_all,0,0.2001157402992248,0.2,1,FP,High,优先检修
15678,xgboost_scale_pos_weight,median_all,0,0.1998877972364425,0.2,0,TN,Medium,观察复查
7851,xgboost_scale_pos_weight,median_all,0,0.1998760253190994,0.2,0,TN,Medium,观察复查
14623,xgboost_scale_pos_weight,median_all,0,0.1990642249584198,0.2,0,TN,Medium,观察复查
12576,xgboost_scale_pos_weight,median_all,0,0.1983784437179565,0.2,0,TN,Medium,观察复查
14936,xgboost_scale_pos_weight,median_all,0,0.1975464224815368,0.2,0,TN,Medium,观察复查
981,xgboost_scale_pos_weight,median_all,0,0.1974778771400451,0.2,0,TN,Medium,观察复查
7799,xgboost_scale_pos_weight,median_all,0,0.194929763674736,0.2,0,TN,Medium,观察复查
10225,xgboost_scale_pos_weight,median_all,0,0.1943233758211136,0.2,0,TN,Medium,观察复查
4619,xgboost_scale_pos_weight,median_all,0,0.192791610956192,0.2,0,TN,Medium,观察复查
6178,xgboost_scale_pos_weight,median_all,0,0.1918018758296966,0.2,0,TN,Medium,观察复查
10199,xgboost_scale_pos_weight,median_all,0,0.1916288435459137,0.2,0,TN,Medium,观察复查
4651,xgboost_scale_pos_weight,median_all,0,0.1914612352848053,0.2,0,TN,Medium,观察复查
9976,xgboost_scale_pos_weight,median_all,0,0.1910671144723892,0.2,0,TN,Medium,观察复查
